,s_id,i_id
5081,2521699017,4111
5082,1434165058,111
5083,7580855439,4111
5084,42665907,4111
5085,1525960681,4111
5086,8062691964,11
5087,6750025442,111
5088,2943363208,111
5089,660029221,1
5090,5513906945,1
5091,5533578809,11
5092,5555940842,4111
5093,1873503187,4111
5094,9899158298,1
5095,9817132674,1
5096,2136088804,1
5097,1816931414,4111
5098,2413470415,111
5099,2392804892,11
5100,7818486960,1
5101,5130066632,11
5102,464328553,4111
5103,3239251162,111
5104,35757920,11
5105,1435036430,1
5106,3841682618,1
5107,3896386169,11
5108,9975667097,1
5109,9200360389,11
5110,7011518598,1
5111,5172484173,4111
5112,463215746,1
5113,8607350222,111
5114,6372081407,4111
5115,1156907078,111
5116,4833015272,1
5117,6132776574,111
5118,2558447493,111
5119,5983654823,1
5120,2753849716,11
5121,5063444352,11
5122,514833152,4111
5123,1754439219,4111
5124,1774760991,4111
5125,8083691049,111
5126,882092534,111
5127,812436918,1
5128,885040722,1
5129,7025845119,111
5130,6587033951,4111
5131,2844511590,111
5132,7858228837,111
5133,7678882776,4111
5134,8163711098,1
5135,7513825531,111
5136,5453314894,1
5137,7307855602,4111
5138,5514193261,4111
5139,4038153507,1
5140,1462789089,111
5141,8110861055,1
5142,2448445362,4111
5143,3798874274,11
5144,3589873639,11
5145,134314678,4111
5146,1246684664,111
5147,6217801432,11
5148,9560580485,111
5149,2191655719,1
5150,5994080503,1
5151,2060630488,111
5152,4537059789,111
5153,3533617514,111
5154,4495849159,111
5155,1052644736,1
5156,1046036268,1
5157,6210327349,1
5158,7176376402,4111
5159,464089884,4111
5160,5058249736,111
5161,8891996601,1
5162,1022169243,1
5163,7337787197,4111
5164,9298372807,1
5165,4219301154,1
5166,1963281682,4111
5167,2586332055,4111
5168,8369968798,1
5169,5676210782,4111
5170,2943539728,4111
5171,6984569003,1
5172,1274732203,4111
5173,7746691344,4111
5174,8455757764,111
5175,8648090467,4111
5176,2998622863,11
5177,8806661803,11
5178,3757912947,111
5179,723564037,4111
5180,2349878581,111
5181,5291068473,1
5182,758925985,111
5183,1610549573,11
5184,5317732550,11
5185,8851931263,4111
5186,9839250143,4111
5187,5047662587,11
5188,2217083370,1
5189,4130270504,11
5190,1412463382,4111
5191,8311181694,1
5192,5628569602,4111
5193,5039525633,111
5194,9400604381,11
5195,9303980378,111
5196,5120732397,11
5197,787212574,11
5198,9586274411,11
5199,2663846925,11
5200,1219334638,111
5201,8780603434,4111
5202,6390799636,1
5203,1265781224,1
5204,9192383574,1
5205,5445213721,11
5206,4625064586,1
5207,3098216123,1
5208,8786181615,1
5209,4767104696,11
5210,9830745477,11
5211,4216710322,1
5212,3442187128,1
5213,1325267128,4111
5214,766575901,111
5215,2612750961,111
5216,988342234,4111
5217,6063798060,4111
5218,1750026520,111
5219,3883448946,1
5220,1573295358,11
5221,7449448644,11
5222,8588095318,4111
5223,4870824808,4111
5224,26851211,1
5225,8499975647,4111
5226,7252732934,111
5227,6790832782,4111
5228,1447714659,1
5229,831571064,4111
5230,7378032452,11
5231,335377193,111
5232,6133145850,4111
5233,8634835460,1
5234,4649451401,11
5235,5548989402,11
5236,9684800407,1
5237,1814568551,4111
5238,2068532463,11
5239,3319203035,4111
5240,6674738273,11
5241,8000423733,111
5242,3111190391,11
5243,4804334168,11
5244,3581124730,11
5245,9412448000,11
5246,1036240458,11
5247,4572609262,11
5248,8441174377,4111
5249,7548660432,4111
5250,2302088700,1
5251,840725793,11
5252,8395436052,4111
5253,424408065,111
5254,8163760432,11
5255,391559507,4111
5256,4419523806,111
5257,3458840077,111
5258,1858438960,111
5259,618195257,111
5260,450712552,4111
5261,1138281241,111
5262,7639791363,11
5263,5203550698,11
5264,8899270876,4111
5265,1120469165,111
5266,7358635103,1
5267,6136488540,11
5268,2446977683,11
5269,3103779225,1
5270,4330532226,111
5271,664694848,1
5272,3682661136,11
5273,7797838021,11
5274,1280386740,4111
5275,6998597468,11
5276,7561081903,1
5277,1605723916,11
5278,1713233029,1
5279,9387238318,4111
5280,2863694974,1
5281,2930440636,1
5282,9799113402,4111
5283,7030209982,1
5284,1518216177,1
5285,1010272112,111
5286,5526227404,4111
5287,7168114688,111
5288,3001368865,1
5289,4367163061,111
5290,7900944125,1
5291,3964538113,1
5292,4421243627,11
5293,4157554429,111
5294,7357780838,111
5295,3377548752,11
5296,4302201632,4111
5297,9966815107,4111
5298,1594926746,4111
5299,7803134894,111
5300,1914982180,1
5301,95708487,1
5302,1807556675,4111
5303,3912032700,111
5304,736442196,4111
5305,4652445423,1
5306,7037423982,111
5307,5643567988,1
5308,714096552,4111
5309,5832886861,4111
5310,6583562751,111
5311,660899499,4111
5312,4706110007,4111
5313,3313026263,11
5314,8688733070,11
5315,2687221407,1
5316,3315002665,1
5317,1416575284,4111
5318,1321259167,1
5319,2944816206,1
5320,5370777660,11
5321,7743125008,111
5322,4867688916,11
5323,6630890371,111
5324,3139301830,4111
5325,6388669731,111
5326,9296562066,111
5327,6550042235,4111
5328,1970790714,11
5329,9043123442,1
5330,3321585722,4111
5331,5390870985,4111
5332,8329167171,11
5333,153223544,1
5334,2323852380,1
5335,8030369577,111
5336,5930825744,11
5337,311495685,4111
5338,3547138138,4111
5339,9300043450,111
5340,3004544300,11
5341,2704765765,11
5342,1812639849,111
5343,145781049,11
5344,2202733258,11
5345,4616533074,4111
5346,6617427299,11
5347,1561842047,111
5348,6984980359,4111
5349,5864809260,111
5350,8997640429,111
5351,6233527072,1
5352,4682239432,11
5353,3391520318,4111
5354,6918915032,111
5355,4507943153,1
5356,7822978000,4111
5357,3249838583,111
5358,6217087042,111
5359,7774193777,1
5360,459326812,4111
5361,6715053983,4111
5362,9465472023,11
5363,3103699947,4111
5364,1901639360,1
5365,8977306557,1
5366,6997436883,111
5367,7330159787,11
5368,5582546949,11
5369,4707787644,11
5370,7766834873,111
5371,8893217186,1
5372,244653492,11
5373,9058960181,4111
5374,8547650565,111
5375,9996363384,11
5376,8842349339,1
5377,5868923216,11
5378,6094006392,111
5379,1148968279,4111
5380,2430525532,1
5381,2949514586,4111
5382,5603145703,4111
5383,8772869723,11
5384,1390376469,4111
5385,5987976834,11
5386,795494951,4111
5387,4951239948,4111
5388,9407501843,11
5389,7383190855,1
5390,9682017421,4111
5391,6141026784,11
5392,4284886207,111
5393,4313685069,11
5394,2734750268,111
5395,7947548759,1
5396,6053486309,1
5397,68062642,1
5398,9150489170,111
5399,2924605299,1
5400,4085056441,11
5401,3826690745,4111
5402,685507172,111
5403,3850367984,1
5404,6910003967,1
5405,5338689117,11
5406,1410657111,111
5407,6771032483,1
5408,3204709512,1
5409,8777191667,1
5410,787669283,11
5411,5641723001,111
5412,2388128207,4111
5413,3523907341,111
5414,9762822886,1
5415,6411854972,1
5416,849469643,1
5417,9405611440,4111
5418,6636006898,4111
5419,1191847881,1
5420,3719836983,111
5421,5949335211,1
5422,600099804,4111
5423,593517996,1
5424,1317795641,11
5425,680500741,111
5426,6823779214,111
5427,498297922,111
5428,2183033529,111
5429,696300963,4111
5430,9797393659,1
5431,7437801445,4111
5432,1164609492,111
5433,7505915116,11
5434,6726398924,4111
5435,1998668419,4111
5436,561226758,4111
5437,9331768510,4111
5438,6734093805,1
5439,2225680314,111
5440,3486668035,11
5441,7605337025,11
5442,5403050065,111
5443,2703652330,11
5444,2394014539,111
5445,7279337608,1
5446,1054935678,4111
5447,5569423029,111
5448,8308066504,4111
5449,6550472944,11
5450,6828092391,11
5451,2848807195,111
5452,2603155525,111
5453,2973057832,4111
5454,9473500590,111
5455,9609639944,1
5456,2372404437,1
5457,1413677918,4111
5458,7672669890,111
5459,7836777727,1
5460,7556868598,1
5461,1813001066,4111
5462,9762868899,11
5463,6180466804,11
5464,4384081919,4111
5465,5278255498,111
5466,1960169352,4111
5467,9040550965,1
5468,3555312962,1
5469,6741318312,111
5470,2045146350,11
5471,2461247176,1
5472,2504786197,111
5473,7763155531,111
5474,9354835236,4111
5475,5135810983,111
5476,8160196943,4111
5477,9973817561,11
5478,4541567302,1
5479,8089979694,111
5480,6052454497,4111
5481,2050926381,4111
5482,7156337856,4111
5483,777541124,1
5484,332721655,1
5485,8493912095,1
5486,4415071694,4111
5487,3160260780,11
5488,1485545978,4111
5489,1948442797,1
5490,6118142185,4111
5491,2486720189,1
5492,3333573065,1
5493,9432996536,1
5494,4521707271,111
5495,928143494,1
5496,489120741,4111
5497,2678768311,111
5498,6533239363,11
5499,3562271911,4111
5500,1353879669,4111
5501,4820018577,4111
5502,7346049055,1
5503,5498712913,111
5504,9472189047,111
5505,2887720403,11
5506,3469671290,4111
5507,9792984144,111
5508,8890649094,4111
5509,2227081790,11
5510,2902142160,111
5511,5140895746,111
5512,2227457846,4111
5513,4064543783,111
5514,9549576043,11
5515,7000313981,111
5516,6755057330,1
5517,1920090811,1
5518,6254125064,11
5519,4515328772,111
5520,5601898496,111
5521,7229274306,11
5522,850073398,4111
5523,14276480,4111
5524,4817524022,1
5525,1635636484,111
5526,1221612778,4111
5527,8439955000,4111
5528,4841344508,1
5529,880456188,4111
5530,9406394775,11
5531,2382891653,1
5532,9953515158,11
5533,9183799214,11
5534,5875767474,4111
5535,4209302076,1
5536,3471246316,1
5537,5481003736,111
5538,6751792566,4111
5539,1631908881,111
5540,6234561825,4111
5541,4327284796,1
5542,940440910,1
5543,5171434074,4111
5544,2353741573,4111
5545,7592488448,1
5546,6051354307,1
5547,3802820008,1
5548,4564468972,11
5549,2700986752,11
5550,4799713207,4111
5551,7679933204,1
5552,1655652806,111
5553,4533197497,4111
5554,4434951760,11
5555,1016053034,4111
5556,1766980226,11
5557,4318378150,1
5558,3230206421,4111
5559,7722052886,11
5560,8670071604,11
5561,5007835060,111
5562,9451909978,11
5563,6249307111,1
5564,5980543619,11
5565,6962168219,111
5566,7320122391,111
5567,5710427860,4111
5568,2132758185,111
5569,6902986900,11
5570,41788470,1
5571,6126254499,1
5572,9271149891,4111
5573,4414101071,1
5574,3316201687,1
5575,6322077212,1
5576,428889989,111
5577,199520934,1
5578,8127040556,11
5579,3161501151,1
5580,6014078654,11
5581,4617257841,4111
5582,9128662228,11
5583,6745906857,111
5584,9592985073,11
5585,8248094085,11
5586,2205633573,4111
5587,6229679937,11
5588,7133068914,4111
5589,173896248,4111
5590,7730889103,11
5591,6293217143,11
5592,1250294784,1
5593,8887119830,11
5594,969486146,11
5595,7173831199,4111
5596,1435024531,1
5597,105240539,1
5598,3421877801,111
5599,4155626539,111
5600,8945412704,1
5601,7286597144,11
5602,5860862961,11
5603,3202127372,111
5604,4052216408,4111
5605,2611706399,4111
5606,8744272243,111
5607,9962070720,111
5608,1649778302,4111
5609,9378962744,4111
5610,7512935835,1
5611,7604982183,4111
5612,1409433646,111
5613,5157862295,1
5614,2958114341,1
5615,9517584781,111
5616,7408324401,11
5617,1099928287,11
5618,5876339867,11
5619,1211065553,11
5620,8747692016,11
5621,2314017344,11
5622,843161401,1
5623,9741102122,4111
5624,2319879144,111
5625,2659468150,11
5626,6591442493,4111
5627,8467078897,11
5628,9438689780,1
5629,6581324228,111
5630,9424159211,4111
5631,5903090830,11
5632,3010436231,1
5633,6628402090,11
5634,3029449940,1
5635,9754080344,111
5636,8462378475,1
5637,8132272804,11
5638,1184178003,11
5639,2924871992,1
5640,752521609,4111
5641,8711321346,4111
5642,1352323839,111
5643,3211097693,11
5644,3212435255,4111
5645,8721076105,4111
5646,7175055896,11
5647,7172439722,11
5648,605833108,11
5649,4456378202,111
5650,8510200948,111
5651,5132382682,11
5652,427417461,1
5653,3092219701,111
5654,8022139935,111
5655,5683847875,11
5656,9224519560,111
5657,6031124998,4111
5658,479282521,111
5659,9468327319,4111
5660,8490004494,11
5661,3866961062,11
5662,5428962582,4111
5663,3372180929,1
5664,7323797852,111
5665,1151350992,111
5666,5100276405,1
5667,3310578766,11
5668,968929150,4111
5669,8365205375,4111
5670,8297544050,4111
5671,3883575074,4111
5672,686966261,111
5673,6109919246,111
5674,5323948444,4111
5675,7333154793,4111
5676,7378886265,1
5677,6250047211,1
5678,5562845690,111
5679,342768264,11
5680,8155397131,111
5681,7382774298,1
5682,5528838027,4111
5683,7084156651,11
5684,6148796102,11
5685,7755754502,4111
5686,5039498003,4111
5687,6080809553,111
5688,6697769218,111
5689,7215757135,4111
5690,5747632535,1
5691,4684178446,111
5692,230519006,4111
5693,7093116107,11
5694,5681370403,1
5695,4231942862,4111
5696,5631794317,4111
5697,3859907588,11
5698,2011727614,111
5699,1206638873,111
5700,3918754410,1
5701,4780429080,1
5702,9072651437,111
5703,2226369271,111
5704,6536313573,4111
5705,2680925695,111
5706,7445987609,111
5707,4063101680,11
5708,1340102696,4111
5709,5101252680,11
5710,5778753610,111
5711,9267221262,11
5712,9383692294,1
5713,3770179954,11
5714,9951835084,11
5715,6463300336,4111
5716,8443336396,111
5717,3139327928,11
5718,1618959371,111
5719,1844392815,111
5720,5189980704,111
5721,7559858001,111
5722,8491170405,111
5723,5074785308,1
5724,5522371704,1
5725,7151443258,1
5726,1358603733,4111
5727,8862871737,111
5728,9676430955,1
5729,6787998901,11
5730,9526974309,4111
5731,3797405996,1
5732,9402574334,1
5733,577226016,11
5734,6354825662,1
5735,2077022092,11
5736,7593043363,111
5737,5309786199,11
5738,6719330962,4111
5739,6447985849,1
5740,5238507814,4111
5741,3476913341,111
5742,7724885043,1
5743,1586290002,1
5744,8670303156,11
5745,7046346677,11
5746,4016116270,111
5747,2730114149,4111
5748,6687930645,1
5749,6360994413,111
5750,1707969223,111
5751,2892123697,1
5752,4965303150,1
5753,3845634710,111
5754,8517908536,11
5755,5461551048,111
5756,6219770022,111
5757,2812737081,111
5758,7180877426,111
5759,9773989625,4111
5760,8579961633,1
5761,5979410292,111
5762,3661458206,1
5763,7577237005,111
5764,6844491594,1
5765,2361116694,11
5766,6754644275,11
5767,1361960633,11
5768,6200796906,4111
5769,716932514,11
5770,3357096648,4111
5771,2293414503,4111
5772,4306688364,11
5773,4117105842,1
5774,8657251187,4111
5775,2601116129,4111
5776,2960656850,11
5777,8068437677,11
5778,5381090216,111
5779,3994614647,111
5780,1617435655,4111
5781,1603126050,111
5782,7748520632,1
5783,3830436180,11
5784,2462212385,11
5785,7995711189,1
5786,7851573066,4111
5787,3203122350,4111
5788,3504985811,4111
5789,3293115071,111
5790,2207707331,1
5791,4514667897,1
5792,4009333467,4111
5793,8885739164,4111
5794,2541747479,11
5795,3273598085,4111
5796,3550804625,4111
5797,1575343542,11
5798,7253008605,1
5799,6881230125,4111
5800,8769778778,111
5801,5313464854,1
5802,6878443345,4111
5803,584011166,11
5804,8753229490,4111
5805,1423047986,1
5806,3868108069,4111
5807,9250983311,11
5808,4055237705,111
5809,6143548504,11
5810,1788953392,4111
5811,335440370,1
5812,355513679,111
5813,5276554312,11
5814,8589743605,11
5815,8182592811,111
5816,3284564491,1
5817,1749473334,111
5818,8453135738,11
5819,5874863151,11
5820,7929338918,1
5821,1649377146,11
5822,9155756473,1
5823,6637061556,111
5824,4135187471,1
5825,6852996442,1
5826,3782512677,1
5827,4960061374,1
5828,631212704,4111
5829,6774468816,1
5830,6618783535,111
5831,8882574066,4111
5832,1434551561,111
5833,3439085959,4111
5834,1840466801,11
5835,4015088020,1
5836,8347307956,11
5837,9786337181,1
5838,812111904,4111
5839,7688430539,11
5840,8392292139,111
5841,6036334536,1
5842,9963321786,4111
5843,8103884520,4111
5844,9627977513,11
5845,4304561731,4111
5846,3407944267,4111
5847,9059866095,4111
5848,749036917,11
5849,9254457136,1
5850,7837511595,1
5851,182183559,11
5852,7199554837,1
5853,4653648131,111
5854,2305303901,11
5855,4735292196,4111
5856,537128282,11
5857,6593826036,1
5858,6576031101,111
5859,1438155174,11
5860,5454535376,1
5861,6548528018,4111
5862,5407521371,1
5863,334256202,11
5864,2549894019,11
5865,4178859694,4111
5866,1730798967,1
5867,5053783844,111
5868,2429275849,111
5869,333944948,4111
5870,4094106319,11
5871,2240060658,111
5872,8905052468,111
5873,6040319270,11
5874,2886465600,111
5875,8038674241,11
5876,9133530583,11
5877,7868961188,4111
5878,2701658564,1
5879,5532232912,111
5880,6738398973,111
5881,218702355,4111
5882,5473093625,111
5883,842481516,4111
5884,2584743461,1
5885,1759426878,1
5886,9445793417,1
5887,2176441507,4111
5888,881159653,11
5889,6291741863,1
5890,6490906399,1
5891,1650797225,4111
5892,5323090769,1
5893,2561411970,4111
5894,121423621,11
5895,2869186833,11
5896,1411465103,11
5897,997056610,111
5898,9013266764,11
5899,7069386734,1
5900,3537845363,4111
5901,623662586,4111
5902,8421028974,11
5903,2776984085,1
5904,9475469050,1
5905,5702122817,1
5906,8063678146,1
5907,2819832265,11
5908,6761754901,4111
5909,4591695862,1
5910,8781759017,111
5911,3569307036,11
5912,5411857241,1
5913,5042906356,4111
5914,1075738391,4111
5915,2774823104,4111
5916,2827454314,4111
5917,5889400802,111
5918,2895002867,4111
5919,6308811201,1
5920,5673971907,4111
5921,8050121683,11
5922,5179031385,11
5923,3423951294,4111
5924,9469358699,4111
5925,6725297142,4111
5926,5959013821,11
5927,2440132764,1
5928,6246568978,4111
5929,9147394409,1
5930,2573895430,111
5931,3874527934,111
5932,3887741673,4111
5933,628575137,4111
5934,7080914063,4111
5935,4764383350,11
5936,2079850130,111
5937,3032342594,1
5938,1283504685,11
5939,2413665251,111
5940,993313263,1
5941,3774000718,11
5942,3607127724,1
5943,2187242314,1
5944,6438402674,4111
5945,3309809813,111
5946,4813846724,11
5947,7115843619,4111
5948,2316923350,4111
5949,9302572092,4111
5950,7004991841,1
5951,4869812015,11
5952,3818358034,1
5953,6547885924,111
5954,642731502,111
5955,8401148015,11
5956,2824257200,1
5957,7396277577,4111
5958,8607519574,11
5959,3916509761,1
5960,2105692414,111
5961,6668634955,11
5962,3038929783,111
5963,3708413527,111
5964,3404564049,1
5965,638753673,111
5966,1802653842,111
5967,9244916719,1
5968,9155208966,4111
5969,6995053491,111
5970,8474601604,111
5971,4981537703,1
5972,3518851660,111
5973,2853312716,4111
5974,3422661936,1
5975,1741487552,111
5976,1122307926,111
5977,6247836896,1
5978,6685379268,111
5979,4435630772,1
5980,7536588417,4111
5981,2596804909,4111
5982,4265002981,4111
5983,9846353075,11
5984,9338000169,11
5985,7835487711,11
5986,6117044341,111
5987,9454876804,111
5988,9442272302,1
5989,9789889633,11
5990,6616610274,1
5991,3560808530,11
5992,1010843267,111
5993,5938149425,1
5994,3375902039,11
5995,4776057483,4111
5996,6252164122,1
5997,239221035,11
5998,1985047702,4111
5999,3398210671,111
6000,7848817908,111
6001,6841071286,4111
6002,9609978622,1
6003,9990890194,11
6004,6995816457,111
6005,766852,11
6006,3830930559,111
6007,4339375035,111
6008,3542669095,11
6009,6366804477,1
6010,9800363977,1
6011,3582183764,111
6012,4243251126,111
6013,4899938065,111
6014,9400173817,111
6015,9609206415,1
6016,5339732166,11
6017,7517334380,1
6018,9937644612,1
6019,9436889852,11
6020,2787393237,11
6021,7331639388,11
6022,3166098965,111
6023,3735178997,1
6024,5979769900,1
6025,6246494000,1
6026,795108706,111
6027,5672984089,4111
6028,2561094039,4111
6029,4955971207,4111
6030,7649451928,11
6031,4639045621,111
6032,4263033260,4111
6033,6276460867,111
6034,8855077936,1
6035,748709689,11
6036,8804395465,4111
6037,8817960700,111
6038,605921987,1
6039,8288950786,111
6040,2192807488,1
6041,2168623292,4111
6042,9353176506,4111
6043,2441474327,111
6044,9747991716,11
6045,228001325,11
6046,7441577451,4111
6047,5972254839,1
6048,3452132273,1
6049,7017693299,11
6050,4275618919,11
6051,6653792427,1
6052,1047695241,1
6053,2152868589,4111
6054,8491506311,4111
6055,4351988108,111
6056,1778949865,1
6057,4706961543,4111
6058,1679589780,4111
6059,309370179,4111
6060,232165864,1
6061,7059226293,1
6062,6972149310,4111
6063,6643518852,111
6064,3151381144,4111
6065,3678040905,111
6066,5108319751,4111
6067,1256194557,111
6068,9543161970,111
6069,3277756056,11
6070,7630225954,111
6071,6743830150,4111
6072,7164941012,11
6073,7460035578,11
6074,4988166160,4111
6075,9417842454,4111
6076,456944753,11
6077,4604994159,111
6078,8638937537,1
6079,3168036392,111
6080,6828526628,111
6081,1859367607,1
6082,6818761829,4111
6083,1203717030,11
6084,51339519,111
6085,5375026601,4111
6086,8919373700,1
6087,4385215190,1
6088,214813476,4111
6089,8441183770,4111
6090,2188203268,4111
6091,610989082,11
6092,7981070544,11
6093,5472537546,11
6094,7398886940,111
6095,7857434099,1
6096,8738121271,4111
6097,7664121196,4111
6098,5492257412,1
6099,2863349431,11
6100,5669427338,111
6101,8271847588,4111
6102,2146854070,111
6103,3268567278,1
6104,9809047565,111
6105,9192355447,1
6106,4677367161,11
6107,9265700264,111
6108,5632321343,4111
6109,2516138511,1
6110,8894229246,111
6111,5377178116,11
6112,5276710763,11
6113,4842433497,111
6114,5955790276,11
6115,7710352844,111
6116,4661568408,11
6117,6453768559,11
6118,2196415783,4111
6119,9341649706,4111
6120,5074230788,4111
6121,2185353987,11
6122,3733738773,1
6123,8969739483,1
6124,2341503108,4111
6125,4778925766,4111
6126,1307369849,111
6127,7517568081,111
6128,5239866552,11
6129,5689532985,11
6130,8772154474,11
6131,1589205192,11
6132,1048078458,111
6133,94493405,4111
6134,6876522412,1
6135,8968914337,11
6136,7856759422,1
6137,976665128,1
6138,9760114060,111
6139,3073893235,4111
6140,23529284,4111
6141,8338008658,4111
6142,9529440615,111
6143,5988634842,111
6144,6994261061,11
6145,7033620431,111
6146,9380668724,4111
6147,5815329492,4111
6148,4773333015,11
6149,2061559651,11
6150,6652469056,11
6151,6251906275,11
6152,7010814468,11
6153,7764997119,1
6154,8657841326,1
6155,6711040917,111
6156,8471357895,111
6157,6602936216,111
6158,1020837365,4111
6159,5489659343,111
6160,4579000001,4111
6161,5369489338,11
6162,9384755923,1
6163,2546421511,111
6164,6701142797,4111
6165,5258771242,1
6166,9879439818,1
6167,2917349569,111
6168,8059131531,4111
6169,1231512504,111
6170,2306143327,111
6171,2574727744,11
6172,4756313026,111
6173,5593086700,1
6174,7296572785,11
6175,378537514,11
6176,2814980855,1
6177,3293928223,11
6178,8255173443,111
6179,3528125781,1
6180,6003337263,111
6181,3310493218,111
6182,1882960509,111
6183,9518351540,111
6184,4388935223,11
6185,5589722574,11
6186,6674942776,4111
6187,6856653925,111
6188,139400035,4111
6189,832101092,111
6190,5225137007,4111
6191,627410671,11
6192,59563853,1
6193,1130099672,4111
6194,3988398890,1
6195,9182665416,111
6196,7438963207,111
6197,5352287252,111
6198,9177641301,1
6199,8087834490,111
6200,9923055696,1
6201,1432521779,1
6202,8316351906,11
6203,461087934,4111
6204,9645435654,111
6205,9018119764,111
6206,1857984370,111
6207,1316880929,4111
6208,901988996,4111
6209,221595825,111
6210,2996445935,11
6211,8158555662,11
6212,5836660380,11
6213,1559680534,111
6214,2484578169,1
6215,5534243397,4111
6216,4747791706,11
6217,2600387387,1
6218,6471647944,111
6219,1590887915,111
6220,8774387361,111
6221,7581066462,111
6222,1647608861,111
6223,4960176009,1
6224,2748295588,1
6225,3903397189,1
6226,8863845425,11
6227,3170865288,1
6228,2558600593,11
6229,411454912,4111
6230,6204244040,111
6231,4537535016,111
6232,2009334121,11
6233,564028251,111
6234,5290645291,111
6235,8725004864,11
6236,3404266933,11
6237,1348363899,1
6238,2582323671,4111
6239,8466822592,4111
6240,5410454023,1
6241,9378252871,11
6242,9065618137,11
6243,4411540757,4111
6244,4459693216,111
6245,9198962743,111
6246,1684239517,111
6247,9228089959,1
6248,8173028788,111
6249,8260231964,111
6250,9671836822,1
6251,5113014956,4111
6252,65865680,11
6253,9868698716,111
6254,2122367403,111
6255,5805886858,111
6256,6226064260,4111
6257,3630555501,4111
6258,1264287176,111
6259,788300131,1
6260,6105620630,111
6261,3076177220,1
6262,6510708706,11
6263,5317307705,4111
6264,2332744711,111
6265,3389879683,4111
6266,6181891661,4111
6267,7333781353,11
6268,6297125471,1
6269,9827922999,4111
6270,4399024515,111
6271,4983186220,1
6272,407838757,111
6273,6281618993,4111
6274,9204595031,111
6275,2833257667,11
6276,7154852032,11
6277,1259482336,4111
6278,6025036255,1
6279,8476405329,1
6280,2516159856,11
6281,5557502430,11
6282,9115793042,11
6283,6412903638,111
6284,5608373388,111
6285,4767370584,1
6286,4701750034,4111
6287,8178625159,111
6288,808227513,11
6289,4022293908,11
6290,7691075515,1
6291,5477471942,11
6292,754892832,11
6293,6150057037,111
6294,10758454,11
6295,1637568923,111
6296,396385750,1
6297,524589007,1
6298,973606653,1
6299,234497967,11
6300,6048488336,1
6301,5212153266,1
6302,8702068201,4111
6303,4491789010,111
6304,508188739,11
6305,6135152825,111
6306,684324640,4111
6307,1453923167,111
6308,6677577800,1
6309,2008331684,4111
6310,8574781930,1
6311,5481925610,4111
6312,2849992062,11
6313,3803596060,11
6314,9148967440,111
6315,1079751474,1
6316,7002389057,1
6317,9411448095,111
6318,9805816768,11
6319,149843949,4111
6320,1981228426,1
6321,4728315160,1
6322,9854016775,1
6323,5892938546,1
6324,1730354689,4111
6325,3653084874,111
6326,5085473280,1
6327,9226637656,11
6328,618735966,111
6329,2009144716,4111
6330,4344361150,4111
6331,1811112630,4111
6332,4056752051,4111
6333,9514600649,11
6334,425582135,11
6335,9017799242,111
6336,8693458056,4111
6337,6131125452,1
6338,3611494024,111
6339,488573941,1
6340,7203757920,11
6341,6293254279,4111
6342,6243782075,4111
6343,8032705199,111
6344,9510606533,11
6345,4069277084,111
6346,3291909196,11
6347,5343632873,4111
6348,6861531129,111
6349,5720683656,11
6350,1708001043,1
6351,3580221991,4111
6352,3305331034,111
6353,6648062168,11
6354,2143885545,1
6355,1539453413,1
6356,1563229668,4111
6357,8562801002,1
6358,1560820098,111
6359,8661415749,4111
6360,7062707942,4111
6361,7725138742,111
6362,9552453501,111
6363,9458787945,111
6364,139840644,1
6365,4065729262,11
6366,493301873,111
6367,6254293878,11
6368,9565540456,1
6369,4760488909,1
6370,6361399471,1
6371,8402233221,11
6372,5477727467,4111
6373,232630448,111
6374,7302176954,111
6375,688151449,11
6376,9810365277,1
6377,8365657399,11
6378,4910117574,1
6379,3654505534,111
6380,4143308388,11
6381,6594452860,4111
6382,8400435471,11
6383,5960307621,4111
6384,3373152475,1
6385,1362561994,11
6386,7247255157,111
6387,5418980444,1
6388,8372066859,111
6389,3303344917,4111
6390,5705307144,11
6391,5934125346,4111
6392,687622798,111
6393,2518598485,1
6394,5597691791,111
6395,3953511949,111
6396,4213933705,4111
6397,1390537669,11
6398,4857100563,11
6399,120793805,111
6400,48181967,1
6401,9870064000,1
6402,5260797197,111
6403,5909619997,111
6404,6887133125,111
6405,5118806603,111
6406,9821247001,111
6407,4703706126,4111
6408,1306605212,1
6409,5892285402,4111
6410,3785560060,4111
6411,825501369,11
6412,6653431141,111
6413,6855773538,111
6414,5457451974,111
6415,7012341929,11
6416,9785996568,4111
6417,5768575464,1
6418,8943906219,1
6419,4752108632,1
6420,6573606686,4111
6421,6192334831,1
6422,2943582363,1
6423,3602976116,11
6424,6313960687,111
6425,5560897408,111
6426,4290488623,11
6427,3112200320,111
6428,8076499998,11
6429,4884991540,1
6430,1553231040,4111
6431,9564594079,111
6432,2275734975,11
6433,2930511149,1
6434,4025190977,1
6435,5883381483,4111
6436,9591152379,11
6437,3173375007,11
6438,6549508608,111
6439,6046507168,4111
6440,4035771636,11
6441,1367025885,111
6442,4855919207,11
6443,2794995471,1
6444,7995181941,4111
6445,7498934289,11
6446,838199993,111
6447,8605015197,111
6448,8646892993,11
6449,1675185692,4111
6450,2051137469,111
6451,7185293692,1
6452,9455597214,1
6453,4253251451,4111
6454,783078477,11
6455,232964179,11
6456,1072173898,1
6457,2821999272,4111
6458,7393872612,111
6459,417512073,1
